Date Collected,State ,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,last_recorded
20201217,AR,,,Lakewood Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45202,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Manor Assisted Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Hillcrest Care & Rehab-Prescott,Uncategorized LTCF,Nursing Home,Federal,,45306,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Lake Village Healthcare & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,73,,0,,15,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Cottage Lane Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45458,,,Closed,,1,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Maple Healthcare,Uncategorized LTCF,Nursing Home,Federal,,45228,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crestpark of Helena,Uncategorized LTCF,Nursing Home,Federal,,45221,,,Closed,,14,,4,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Monette Manor,Uncategorized LTCF,Nursing Home,Federal,,45312,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Quail Run Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Primrose Retirement Community,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,20200611
20201217,AR,,,Russellville Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45340,,,Closed,,5,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Villages of General Baptist West,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Lakes at Maumelle H&R,Uncategorized LTCF,Nursing Home,Federal,,45422,,,Closed,,41,,13,,11,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Community Compassion Center- Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Community Compassion Center- Batesville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Encore Healthcare & Rehab at West Little Rock,Uncategorized LTCF,Nursing Home,Federal,,45390,,,Closed,,11,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,West Memphis Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45217,,,Closed,,5,,,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crestpark of Wynne,Uncategorized LTCF,Nursing Home,Federal,,45166,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Gardner Nursing and Rehab,Uncategorized LTCF,Nursing Home,Federal,,45269,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,McGehee Health and Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,"The Springs on Broadway-W. Memphis/CCC-
 W. Memphis",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,62,,6,,44,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Twin Rivers Health & Rehab- Arkadelphia
 This facility has not had an ADH
 confirmed positive",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200625
20201217,AR,,,Robinson Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45374,,,Closed,,14,,2,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Courtyard Rehab & Health,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,7,,22,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Midtown Post- Acute and Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45450,,,Closed,,3,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Greene Acres Easy Living- Rogers ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"VA NLR
 Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Maples at Her-Ber Meadows,Uncategorized LTCF,Nursing Home,Federal,,45407,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Katherine's Place at Wedington,Uncategorized LTCF,Nursing Home,Federal,,45434,,,Closed,,5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Edgewood Health & Rehab- Springdale,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Elmcroft Assisted Living- Maumelle,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Gardens of Osage Terrace- Bentonville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Shiloh Nursing & Rehab- Springdale,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Johnson Co Health & Rehab- Clarksville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Jamestown Nursing & Rehab-Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Windcrest Health & Rehab- Springdale,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Eagle Mountain Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Fox Ridge Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,1,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Southern Pines Nursing & Rehab/Prescott Manor,Uncategorized LTCF,Nursing Home,Federal,,45470,,,Closed,,53,,0,,11,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Wentworth Place,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Chambers Nursing Center-Carlisle,Uncategorized LTCF,Nursing Home,Federal,,45318,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Primrose Retirement Community of Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Promenade Health & Rehab-Rogers,Uncategorized LTCF,Nursing Home,Federal,,45361,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Waters of Cumberland,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Timberlane Health & Rehab-El Dorado,Uncategorized LTCF,Nursing Home,Federal,,45416,,,Closed,,0,,0,,6,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,The Woods of Monticello Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45176,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Bentley Rehab & Healthcare,Uncategorized LTCF,Nursing Home,Federal,,45194,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Waldron Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,45383,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Courtyard Gardens Health & Rehabilitation Center- Arkadelphia,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Mt. Carmel Community- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Ashley Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45421,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Bailey Creek Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Seven Springs Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45158,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Belvedere Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45463,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Atrium at Serenity Pointe-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Corning Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45433,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Superior Health& Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Fox Ridge Assisted Living- Bryant -ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Horizons of Hope-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Providence PCC-Springdale ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Westwood Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Fayetteville Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45220,,,Closed,,7,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Village Springs Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45254,,,Closed,,20,,1,,11,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Van Buren Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45268,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Siloam Springs Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Dierks Health & Rehab Center,Uncategorized LTCF,Nursing Home,Federal,,45346,,,Closed,,11,,1,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Springs of Magnolia/CCC- Magnolia,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,32,,8,,23,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Good Shepherd Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Brighton Ridge Therapy & Living Center,Uncategorized LTCF,Nursing Home,Federal,,45242,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Ridgecrest Health & Rehabilitation,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crestpark of Stuttgart,Uncategorized LTCF,Nursing Home,Federal,,45303,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Butterfield Trails Nursing Home,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Allay Health
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,5,,5,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Apple Creek
 H&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Center- Batesville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Community Compassion,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Community Compassion Center-
 Jonesboro",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Conway Healthcare &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Cottage Lane Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crestpark of
 Wynne",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Gardens of Osage Terrace-
 Bentonville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Gardner Nursing and
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Greene Acres Easy Living-
 Rogers ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"McGehee Health and
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Ozark Health
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Ozark Nursing
 Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Springs of
 Mine Creek",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Summit Health
 & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"The Greenhouse Cottages of
 Belle Meade",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"The Pines Nursing &
 Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Villages of General Baptist
 West",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Willow Bend Healthcare &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,30,,5,,21,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Waters of
 White Hall",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,46,,16,,35,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Encore Healthcare & Rehab at West
 Little Rock",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,11,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"West Memphis
 Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,,,4,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Rogers Health
 & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Southfork River Therapy &
 Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Brookstone Assisted Living
 Community",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,4,,7,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Twin Rivers Health & Rehab- Arkadelphia
 This facility has not had an ADH-
 confirmed positive case",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Courtyard
 Rehab & Health",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,7,,22,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Amberwood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Hospice Home
 Care Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Silver Oaks Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Midtown Post- Acute and
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"The Maples at Her-Ber
 Meadows",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"North Hills Life
 Care & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,26,,1,,11,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Edgewood Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Shiloh Nursing & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Johnson Co Health & Rehab-
 Clarksville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Windcrest Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"The Waters of
 Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,19,,0,,23,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Everest Rehabilitation
 Hospital",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Eagle Mountain Assisted Living-
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Cavalier Healthcare of
 England",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Lawrence Hall Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Advanced Health & Rehab of Union
 Co",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Brownwood Life Care
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Southern Pines Nursing & Rehab/Prescott
 Manor",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,53,,0,,11,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Wentworth
 Place",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Chambers Nursing
 Center-Carlisle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Lakewood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Hillcrest Care &
 Rehab-Prescott",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crestpark of
 Helena",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Quail Run Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Primrose Retirement Community of
 Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Russellville Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Waters of
 Cumberland",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Timberlane Health & Rehab-El
 Dorado",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"The Woods of Monticello Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Courtyard Gardens Health & Rehabilitation Center-
 Arkadelphia",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Ashley Health
 & Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Bailey Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Belvedere Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"The Atrium at Serenity
 Pointe-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Superior
 Health& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Horizons of
 Hope-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Providence PCC-Springdale
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Fayetteville Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,7,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Village Springs Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,16,,1,,8,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Siloam Springs Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Dierks Health & Rehab
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Good Shepherd Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Brighton Ridge Therapy &
 Living Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Ridgecrest Health &
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
